plate_name,gene_name,gene_length,aligned_length,alignment_rate,total_read_count,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL177C,5277,510,0.0966458214895,7028,13,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL036W,4056,500,0.123274161736,500,1,58,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR010C,756,184,0.243386243386,184,1,41,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL094W,1764,171,0.0969387755102,171,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR388C,1131,426,0.376657824934,8534,20,16,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YCR104W,375,375,1.0,13509,36,108,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR123W,678,127,0.187315634218,127,1,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR315C,846,848,1.00236406619,97651,115,5738,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL143W,477,474,0.993710691824,53463,112,74,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR308W,939,940,1.00106496273,137696,146,14360,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR059C,3327,251,0.0754433423505,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL104C,1860,376,0.202150537634,376,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL145C,1305,1302,0.997701149425,113703,87,327,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL019C,1818,251,0.138063806381,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL118W,696,696,1.0,46937,67,60,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL151C,756,140,0.185185185185,140,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL077WA,483,328,0.679089026915,1308,3,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL058W,369,349,0.945799457995,10793,30,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL163C,3333,249,0.0747074707471,249,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR006W,1626,502,0.308733087331,502,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR204W,2841,251,0.0883491728265,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL079W,4509,251,0.055666444888,251,1,7,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR181C,465,460,0.989247311828,16817,36,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR146C,2130,672,0.315492957746,1004,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR347W,966,965,0.998964803313,101906,105,302,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR112C,2901,44,0.0151671837297,44,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL081W,1107,92,0.0831074977416,180,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER156C,1017,493,0.484759095379,493,1,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL188W,1245,502,0.403212851406,502,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR244W,489,481,0.9836400818,16817,34,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR337W,861,862,1.00116144019,92686,107,8199,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR261CC,1323,521,0.393801965231,1004,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL265W,1827,502,0.274767378216,502,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR081C,2250,502,0.223111111111,502,1,34,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL060CA,3315,1087,0.32790346908,8534,7,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR208W,894,251,0.280760626398,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL050C,2094,362,0.172874880611,3514,9,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR280C,351,319,0.908831908832,2510,7,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML099C,2643,502,0.189935679152,502,1,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL147C,711,712,1.00140646976,213129,299,19807,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,smorf97375,36,36,1.0,36,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL280C,1317,251,0.190584662111,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR007W,675,352,0.521481481481,524,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR008C,702,687,0.978632478632,39407,57,119,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR002CA,660,635,0.962121212121,31375,49,27,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR179C,2568,251,0.0977414330218,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL063C,984,965,0.980691056911,72037,74,93,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR351C,1494,251,0.168005354752,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNR068C,819,759,0.92673992674,14809,19,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML058W,315,316,1.00317460317,44294,140,553,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR061W,204,204,1.0,23719,116,307,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR076C,1248,247,0.197916666667,247,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL248C,1248,1224,0.980769230769,85340,69,145,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR150W,522,277,0.530651340996,1506,5,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR035C,351,342,0.974358974359,6024,17,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR384W,2085,251,0.120383693046,251,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML053C,639,633,0.990610328638,20080,31,30,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR255C,1266,1261,0.996050552923,39156,31,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR279W,1053,1048,0.995251661918,52208,49,20,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL331C,1131,440,0.389036251105,22155,50,1715,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR271W,825,821,0.995151515152,30622,37,60,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR357C,369,359,0.972899728997,5271,14,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR135C,1368,182,0.133040935673,182,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR294WA,360,264,0.733333333333,1004,3,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL257WB,5268,502,0.0952923310554,753,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL038W,639,185,0.28951486698,185,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR250C,1338,1335,0.997757847534,149596,112,523,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL165C,432,388,0.898148148148,16558,42,1320,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR012W,609,600,0.985221674877,8785,14,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR398C,3864,251,0.0649585921325,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR165W,834,830,0.99520383693,48945,58,33,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR039W,936,939,1.00320512821,60542,64,4492,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR231C,618,621,1.00485436893,130588,210,10293,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL140W,666,656,0.984984984985,37650,57,34,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL234C,495,496,1.00202020202,129125,260,8846,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR082C,432,427,0.988425925926,14056,32,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL082W,1146,251,0.219022687609,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR026C,1023,192,0.187683284457,192,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL076C,651,645,0.990783410138,23343,36,24,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR098C,327,317,0.969418960245,3765,11,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER138C,5268,789,0.149772209567,6951,8,174,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL044W,501,496,0.99001996008,10040,20,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR179C,1221,1224,1.00245700246,166630,136,26660,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR086W,333,333,1.0,37753,113,968,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR016C,615,609,0.990243902439,29116,47,31,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210CD,5268,636,0.120728929385,1506,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR026W,1323,623,0.470899470899,1506,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210CC,1323,725,0.547996976568,1757,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR176W,1299,753,0.579676674365,753,1,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR139W,1527,205,0.13425016372,205,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL022C,2523,251,0.0994847403884,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR018C,900,878,0.975555555556,54216,61,192,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL130W,2895,93,0.0321243523316,3984,42,85,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL009C,816,813,0.996323529412,41917,51,51,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL022C,1227,1227,1.0,82579,67,191,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR192C,999,995,0.995995995996,74296,74,391,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL065W,1887,251,0.133015368309,251,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR188C,1833,45,0.0245499181669,45,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR111W,1323,251,0.189720332577,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR109WB,4644,840,0.180878552972,26104,31,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR109WA,873,866,0.991981672394,31877,36,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR043C,1002,998,0.996007984032,62248,62,38,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR105W,645,642,0.995348837209,38152,59,63,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR255W,837,837,1.0,127145,151,10018,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210W,228,228,1.0,31462,137,630,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR361C,852,855,1.00352112676,165940,194,15934,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR047W,1425,106,0.0743859649123,106,1,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL020WA,264,264,1.0,28462,107,324,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR044W,987,990,1.00303951368,181958,183,18010,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR407W,690,251,0.363768115942,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR088C,777,759,0.976833976834,27108,35,36,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL180C,996,251,0.252008032129,251,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR071C,576,560,0.972222222222,14558,25,14,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR162C,711,695,0.977496483826,31626,45,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR017W,1158,1160,1.00172711572,163673,141,14831,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR062W,597,591,0.989949748744,37148,62,53,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR073C,606,597,0.985148514851,23092,38,29,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR353W,960,929,0.967708333333,73543,79,252,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR139W,1113,165,0.148247978437,165,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL115W,840,839,0.99880952381,52710,62,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR073C,621,624,1.00483091787,113833,182,10421,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR104C,2811,251,0.0892920668801,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR105W,327,282,0.862385321101,11422,40,327,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR157WE,165,141,0.854545454545,12868,91,110,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR157WD,213,211,0.990610328638,9960,47,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL096C,327,208,0.636085626911,208,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR054W,1929,462,0.239502332815,462,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML107C,1161,251,0.216192937123,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR079C,942,927,0.984076433121,35642,38,14,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR287W,879,875,0.995449374289,54216,61,97,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR069W,939,876,0.932907348243,39909,45,189,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR203W,318,270,0.849056603774,1255,4,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR252W,450,448,0.995555555556,11295,25,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAL040C,1743,585,0.335628227194,585,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR288W,912,916,1.00438596491,116171,126,6583,4
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL062W,1140,185,0.162280701754,938,5,40,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL197C,1986,251,0.12638469285,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR296W,681,683,1.00293685756,113106,165,12123,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL185CA,228,209,0.916666666667,209,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR078C,672,664,0.988095238095,38403,57,48,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR165W,630,628,0.996825396825,28112,44,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR042C,603,598,0.991708126036,23343,39,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR275W,708,704,0.994350282486,40913,58,74,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR191W,1113,1101,0.989218328841,36144,32,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL058W,1272,1264,0.993710691824,96133,76,225,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR147C,645,311,0.482170542636,371,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR156W,1278,1186,0.928012519562,3765,3,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR037C,888,887,0.998873873874,55722,62,80,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL001W,1125,1127,1.00177777778,134683,119,18002,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR260C,462,458,0.991341991342,17319,37,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR060W,1056,1044,0.988636363636,66766,63,239,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL252C,846,836,0.988179669031,40160,48,38,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR251C,915,102,0.111475409836,102,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR325W,375,375,1.0,70624,188,3945,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YCR040W,528,510,0.965909090909,16064,31,7,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL066C,3618,251,0.0693753454947,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR339C,570,565,0.991228070175,25602,45,18,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL146C,1590,251,0.15786163522,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR096W,2685,251,0.0934823091248,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL037W,1374,251,0.182678311499,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR256WA,1323,745,0.563114134543,6675,8,314,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL022C,1197,1186,0.990810359231,50451,42,62,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR075W,1041,251,0.24111431316,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR153C,1236,1211,0.979773462783,41917,34,49,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR043C,696,691,0.992816091954,31375,45,46,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR294W,363,188,0.517906336088,188,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR483W,1329,251,0.188863807374,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR254W,1314,251,0.19101978691,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL067C,3618,770,0.212824765064,22500,29,120,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL144W,315,315,1.0,40657,129,1094,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR270W,1053,1049,0.996201329535,64256,61,23,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL070C,369,369,1.0,10291,27,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL129W,723,705,0.97510373444,31375,44,75,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR293C,462,251,0.54329004329,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR160C,1089,1079,0.990817263545,73292,67,198,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL150W,2706,502,0.185513673319,502,1,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL012C,2166,111,0.0512465373961,111,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR295W,3651,499,0.136674883594,499,1,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL057C,459,446,0.971677559913,4769,10,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR126W,1011,1012,1.00098911968,152380,150,18029,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL026C,504,497,0.986111111111,5271,10,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAL068C,363,251,0.691460055096,251,1,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL028C,870,251,0.288505747126,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR134C,411,412,1.00243309002,40061,97,1535,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL243W,2907,466,0.160302717578,501,1,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR188C,492,488,0.991869918699,17821,36,20,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL228W,1650,502,0.304242424242,502,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR104W,921,917,0.99565689468,59236,64,191,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR463C,552,344,0.623188405797,35914,104,1521,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL049C,816,266,0.325980392157,753,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER093C,4293,251,0.0584672723038,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR308C,423,421,0.995271867612,9036,21,14,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL276W,438,433,0.988584474886,6526,15,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR295C,594,570,0.959595959596,19578,34,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR032C,597,597,1.0,161600,270,14347,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL257WA,1323,673,0.508692365835,1255,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL048C,1218,250,0.205254515599,250,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL201C,3537,732,0.20695504665,753,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL049W,540,251,0.464814814815,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL026C,342,329,0.961988304094,10040,30,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR228C,909,899,0.98899889989,44176,49,103,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL168W,1161,251,0.216192937123,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR262W,819,812,0.991452991453,41164,50,37,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR211W,3228,871,0.269826517968,74237,85,9862,5
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR143W,753,104,0.138114209827,104,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR084C,600,576,0.96,22088,38,20,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR166C,348,348,1.0,42614,122,831,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR307W,906,900,0.993377483444,64256,71,216,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR013W,2364,223,0.094331641286,223,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR003C,468,461,0.985042735043,16315,35,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR013C,717,718,1.00139470014,127686,177,12661,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL339C,5580,278,0.0498207885305,753,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR159W,1044,1040,0.996168582375,66013,63,150,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL184C,1398,251,0.179542203147,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR067C,426,424,0.995305164319,18574,43,7,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR200C,393,396,1.00763358779,67062,169,1608,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL007C,1026,251,0.244639376218,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR075W,927,914,0.98597626753,86846,95,195,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR087W,336,332,0.988095238095,6024,18,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR077C,936,925,0.988247863248,60993,65,172,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL133W,3795,502,0.132279314888,502,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR188W,2088,251,0.120210727969,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML133C,4125,1069,0.259151515152,28098,26,631,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR276C,168,169,1.00595238095,18733,110,193,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR214CC,1437,251,0.174669450244,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR003W,1347,173,0.12843355605,173,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR131C,657,199,0.302891933029,199,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL114C,609,610,1.00164203612,106745,174,5129,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR314W,705,697,0.98865248227,36395,52,47,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL084W,1341,251,0.187173750932,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR164C,939,913,0.972310969116,29618,32,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR286C,345,345,1.0,37714,109,793,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR247C,1452,251,0.172865013774,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL116W,1833,132,0.0720130932897,132,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR075C,924,918,0.993506493506,82077,89,274,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL151C,3357,251,0.0747691391123,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML045W,5268,251,0.0476461655277,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR050C,747,735,0.983935742972,32379,44,46,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR118C,591,591,1.0,44755,75,4040,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR175C,960,962,1.00208333333,102652,106,13613,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL141W,2733,396,0.14489571899,396,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR284C,870,868,0.997701149425,33885,39,21,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL097W,654,645,0.98623853211,34136,52,29,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR259W,2067,251,0.121432027092,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR151C,1023,1021,0.998044965787,70280,68,158,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR264W,612,607,0.991830065359,44176,72,37,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL157W,507,500,0.986193293886,15311,30,49,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR110C,402,402,1.0,15060,37,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL058C,1632,251,0.153799019608,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR083W,1128,251,0.222517730496,251,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR193C,672,668,0.994047619048,39407,58,51,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR007W,972,971,0.998971193416,81324,83,261,0
