plate_name,gene_name,gene_length,aligned_length,alignment_rate,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR204W,2841,251,0.088349173,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL079W,4509,251,0.055666445,1,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR181C,465,460,0.989247312,36,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR146C,2130,672,0.315492958,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR347W,966,965,0.998964803,105,30,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR112C,2901,44,0.015167184,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL081W,1107,92,0.083107498,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER156C,1017,493,0.484759095,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL188W,1245,502,0.403212851,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR244W,489,481,0.983640082,34,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR337W,861,862,1.00116144,107,178,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR261CC,1323,521,0.393801965,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL265W,1827,502,0.274767378,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR081C,2250,502,0.223111111,1,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL060CA,3315,1087,0.327903469,7,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR208W,894,251,0.280760626,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL050C,2094,362,0.172874881,9,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR280C,351,319,0.908831909,7,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML099C,2643,502,0.189935679,1,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL147C,711,712,1.00140647,299,299,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,smorf97375,36,36,1,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL280C,1317,251,0.190584662,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR007W,675,352,0.521481481,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR008C,702,687,0.978632479,57,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR002CA,660,635,0.962121212,49,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR179C,2568,251,0.097741433,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL063C,984,965,0.980691057,74,16,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR351C,1494,251,0.168005355,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNR068C,819,759,0.926739927,19,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML058W,315,316,1.003174603,140,41,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR061W,204,204,1,116,30,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR076C,1248,247,0.197916667,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL248C,1248,1224,0.980769231,69,20,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR150W,522,277,0.530651341,5,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR035C,351,342,0.974358974,17,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR384W,2085,251,0.120383693,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML053C,639,633,0.990610329,31,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR255C,1266,1261,0.996050553,31,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR279W,1053,1048,0.995251662,49,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL331C,1131,440,0.389036251,50,96,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR271W,825,821,0.995151515,37,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR357C,369,359,0.972899729,14,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR135C,1368,182,0.133040936,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR294WA,360,264,0.733333333,3,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL257WB,5268,502,0.095292331,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL038W,639,185,0.289514867,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR250C,1338,1335,0.997757848,112,46,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL165C,432,388,0.898148148,42,81,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR012W,609,600,0.985221675,14,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR398C,3864,251,0.064958592,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR165W,834,830,0.995203837,58,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR039W,936,939,1.003205128,64,122,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR231C,618,621,1.004854369,210,207,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL140W,666,656,0.984984985,57,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL234C,495,496,1.002020202,260,201,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR082C,432,427,0.988425926,32,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL082W,1146,251,0.219022688,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR026C,1023,192,0.187683284,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL076C,651,645,0.99078341,36,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR098C,327,317,0.96941896,11,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER138C,5268,789,0.14977221,8,22,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL044W,501,496,0.99001996,20,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR179C,1221,1224,1.002457002,136,311,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR086W,333,333,1,113,60,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR016C,615,609,0.990243902,47,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210CD,5268,636,0.120728929,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR026W,1323,623,0.470899471,2,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210CC,1323,725,0.547996977,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR176W,1299,753,0.579676674,1,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR139W,1527,205,0.134250164,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL022C,2523,251,0.09948474,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR018C,900,878,0.975555556,61,24,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL130W,2895,93,0.032124352,42,20,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL009C,816,813,0.996323529,51,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL022C,1227,1227,1,67,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR192C,999,995,0.995995996,74,33,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL065W,1887,251,0.133015368,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR188C,1833,45,0.024549918,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR111W,1323,251,0.189720333,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR109WB,4644,840,0.180878553,31,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR109WA,873,866,0.991981672,36,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR043C,1002,998,0.996007984,62,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR105W,645,642,0.995348837,59,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR255W,837,837,1,151,211,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR210W,228,228,1,137,46,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR361C,852,855,1.003521127,194,257,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR047W,1425,106,0.074385965,1,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL020WA,264,264,1,107,34,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR044W,987,990,1.003039514,183,256,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR407W,690,251,0.363768116,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR088C,777,759,0.976833977,35,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL180C,996,251,0.252008032,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR071C,576,560,0.972222222,25,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR162C,711,695,0.977496484,45,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR017W,1158,1160,1.001727116,141,259,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAR062W,597,591,0.989949749,62,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR073C,606,597,0.985148515,38,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR353W,960,929,0.967708333,79,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR139W,1113,165,0.148247978,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL115W,840,839,0.998809524,62,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR073C,621,624,1.004830918,182,211,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR104C,2811,251,0.089292067,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR105W,327,282,0.862385321,40,33,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR157WE,165,141,0.854545455,91,15,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR157WD,213,211,0.990610329,47,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL096C,327,208,0.636085627,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR054W,1929,462,0.239502333,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML107C,1161,251,0.216192937,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR079C,942,927,0.984076433,38,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR287W,879,875,0.995449374,61,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR069W,939,876,0.932907348,45,23,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR203W,318,270,0.849056604,4,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR252W,450,448,0.995555556,25,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAL040C,1743,585,0.335628227,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR288W,912,916,1.004385965,126,158,4
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL062W,1140,185,0.162280702,5,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL197C,1986,251,0.126384693,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR296W,681,683,1.002936858,165,224,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL185CA,228,209,0.916666667,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR078C,672,664,0.988095238,57,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR165W,630,628,0.996825397,44,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR042C,603,598,0.991708126,39,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR275W,708,704,0.994350282,58,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR191W,1113,1101,0.989218329,32,7,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL058W,1272,1264,0.993710692,76,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR147C,645,311,0.482170543,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR156W,1278,1186,0.92801252,3,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR037C,888,887,0.998873874,62,19,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL001W,1125,1127,1.001777778,119,258,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR260C,462,458,0.991341991,37,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR060W,1056,1044,0.988636364,63,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL252C,846,836,0.988179669,48,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR251C,915,102,0.11147541,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR325W,375,375,1,188,136,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YCR040W,528,510,0.965909091,31,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL066C,3618,251,0.069375345,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR339C,570,565,0.99122807,45,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL146C,1590,251,0.157861635,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR096W,2685,251,0.093482309,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL037W,1374,251,0.182678311,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR256WA,1323,745,0.563114135,8,29,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL022C,1197,1186,0.990810359,42,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR075W,1041,251,0.241114313,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR153C,1236,1211,0.979773463,34,14,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR043C,696,691,0.992816092,45,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR294W,363,188,0.517906336,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR483W,1329,251,0.188863807,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR254W,1314,251,0.191019787,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL067C,3618,770,0.212824765,29,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL144W,315,315,1,129,63,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR270W,1053,1049,0.99620133,61,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL070C,369,369,1,27,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL129W,723,705,0.975103734,44,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR293C,462,251,0.543290043,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR160C,1089,1079,0.990817264,67,26,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL150W,2706,502,0.185513673,1,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL012C,2166,111,0.051246537,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR295W,3651,499,0.136674884,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL057C,459,446,0.97167756,10,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR126W,1011,1012,1.00098912,150,255,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL026C,504,497,0.986111111,10,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YAL068C,363,251,0.691460055,1,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL028C,870,251,0.288505747,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR134C,411,412,1.00243309,97,83,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL243W,2907,466,0.160302718,1,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR188C,492,488,0.991869919,36,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL228W,1650,502,0.304242424,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR104W,921,917,0.995656895,64,25,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR463C,552,344,0.623188406,104,75,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHL049C,816,266,0.325980392,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YER093C,4293,251,0.058467272,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR308C,423,421,0.995271868,21,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL276W,438,433,0.988584475,15,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR295C,594,570,0.95959596,34,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR032C,597,597,1,270,257,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPL257WA,1323,673,0.508692366,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL048C,1218,250,0.205254516,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL201C,3537,732,0.206955047,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLL049W,540,251,0.464814815,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL026C,342,329,0.961988304,30,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR228C,909,899,0.9889989,49,18,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL168W,1161,251,0.216192937,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR262W,819,812,0.991452991,50,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR211W,3228,871,0.269826518,85,212,5
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR143W,753,104,0.13811421,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR084C,600,576,0.96,38,7,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR166C,348,348,1,122,56,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR307W,906,900,0.993377483,71,25,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR013W,2364,223,0.094331641,1,2,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFR003C,468,461,0.985042735,35,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR013C,717,718,1.0013947,177,212,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL339C,5580,278,0.049820789,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR159W,1044,1040,0.996168582,63,22,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL184C,1398,251,0.179542203,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR067C,426,424,0.995305164,43,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR200C,393,396,1.007633588,169,71,3
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL007C,1026,251,0.244639376,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR075W,927,914,0.985976268,95,25,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR087W,336,332,0.988095238,18,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR077C,936,925,0.988247863,65,21,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL133W,3795,502,0.132279315,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR188W,2088,251,0.120210728,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML133C,4125,1069,0.259151515,26,53,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR276C,168,169,1.005952381,110,21,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR214CC,1437,251,0.17466945,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR003W,1347,173,0.128433556,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR131C,657,199,0.302891933,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL114C,609,610,1.001642036,174,148,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR314W,705,697,0.988652482,52,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL084W,1341,251,0.187173751,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOR164C,939,913,0.972310969,32,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR286C,345,345,1,109,53,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR247C,1452,251,0.172865014,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL116W,1833,132,0.072013093,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR075C,924,918,0.993506494,89,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL151C,3357,251,0.074769139,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YML045W,5268,251,0.047646166,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR050C,747,735,0.983935743,44,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR118C,591,591,1,75,115,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR175C,960,962,1.002083333,106,226,2
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL141W,2733,396,0.144895719,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR284C,870,868,0.997701149,39,8,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL097W,654,645,0.986238532,52,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR259W,2067,251,0.121432027,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR151C,1023,1021,0.998044966,68,21,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR264W,612,607,0.991830065,72,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YNL157W,507,500,0.986193294,30,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR110C,402,402,1,37,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL058C,1632,251,0.15379902,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YMR083W,1128,251,0.22251773,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBR193C,672,668,0.994047619,58,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR007W,972,971,0.998971193,83,29,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YPR174C,666,667,1.001501502,218,194,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YFL050C,2577,251,0.097400078,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR324W,1572,502,0.319338422,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL057C,702,681,0.97008547,37,9,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL165W,576,576,1,200,180,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR140W,666,664,0.996996997,86,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR013W,627,619,0.987240829,57,11,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKL189W,1200,251,0.209166667,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIR011C,960,952,0.991666667,82,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR365WB,5268,632,0.119969628,2,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR123C,915,911,0.995628415,68,17,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR010W,1536,500,0.325520833,1,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR487C,627,625,0.996810207,77,15,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR214W,1053,833,0.791073124,1,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL090W,2895,251,0.086701209,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR221C,663,659,0.993966817,50,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR318W,756,749,0.990740741,48,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDL039C,348,348,1,180,53,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJL183W,1269,747,0.588652482,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL159W,1113,1099,0.987421384,47,14,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR116C,858,859,1.001165501,220,281,1
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YEL028W,462,441,0.954545455,33,4,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL003C,1137,1134,0.997361478,74,28,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR007W,915,869,0.949726776,14,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR121W,564,564,1,41,13,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL065C,468,459,0.980769231,54,6,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YOL138C,4026,251,0.062344759,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR119W,3243,251,0.077397471,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YKR068C,582,570,0.979381443,53,5,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIR041W,375,339,0.904,18,1,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR186W,759,758,0.998682477,57,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL163C,2697,251,0.09306637,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YLR210W,1383,251,0.181489516,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YDR130C,876,874,0.997716895,46,12,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YJR058C,444,443,0.997747748,38,3,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGL173C,4587,251,0.05471986,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YIL080W,4722,800,0.169419737,25,10,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YBL021C,435,251,0.577011494,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YHR215W,1404,253,0.18019943,1,0,0
scORFeome-HIP-01_S145_L001_sorted.raw.vcf,YGR053C,852,842,0.988262911,33,10,0
